"(XMG)

Magi
(XMG)","0.518798
USD"
"(CON)

PayCon
(CON)","0.009959
USD"
"(NUKO)

Nekonium
(NUKO)","0.043708
USD"
"(GJC)

Global Jobcoin
(GJC)","0.288909
USD"
"(CACH)

CacheCoin
(CACH)","0.054515
USD"
"(EMD)

Emerald Crypto
(EMD)","0.020913
USD"
"(STAK)

STRAKS
(STAK)","2.16
USD"
"(QBC)

Quebecoin
(QBC)","0.014828
USD"
"(DIX)

Dix Asset
(DIX)","0.000004
USD"
"(EFL)

e-Gulden
(EFL)","0.237789
USD"
"(ECO)

EcoCoin
(ECO)","0.196569
USD"
"(PKB)

ParkByte
(PKB)","0.802231
USD"
"(HNC)

Helleniccoin
(HNC)","0.005851
USD"
"(AIB)

Advanced Internet Blocks
(AIB)","0.009469
USD"
"(ELLA)

Ellaism
(ELLA)","0.754479
USD"
"(BIP)

BipCoin
(BIP)","0.232372
USD"
"(TES)

TeslaCoin
(TES)","0.050237
USD"
"(CNNC)

Cannation
(CNNC)","0.089270
USD"
"(QCN)

QuazarCoin
(QCN)","0.055327
USD"
"(ALL)

Allion
(ALL)","0.035258
USD"
"(EFYT)

Ergo
(EFYT)","9.38
USD"
"(DUO)

ParallelCoin
(DUO)","1.19
USD"
"(FOR)

FORCE
(FOR)","0.032599
USD"
"(BRAT)

BROTHER
(BRAT)","0.001329
USD"
"(EOT)

EOT Token
(EOT)","0.017386
USD"
"(LDOGE)

LiteDoge
(LDOGE)","0.000245
USD"
"(RBIES)

Rubies
(RBIES)","0.035081
USD"
"(300)

300 Token
(300)","697.12
USD"
"(AHT)

Bowhead
(AHT)","0.455402
USD"
"(CMT)

Comet
(CMT)","0.236566
USD"
"(EUC)

Eurocoin
(EUC)","0.029102
USD"
"(IFLT)

InflationCoin
(IFLT)","0.000094
USD"
"(XCRE)

Creatio
(XCRE)","0.009955
USD"
"(OCL)

Oceanlab
(OCL)","0.078065
USD"
"(LBTC)

LiteBitcoin
(LBTC)","0.012090
USD"
"(PING)

CryptoPing
(PING)","0.364543
USD"
"(FUZZ)

FuzzBalls
(FUZZ)","0.040868
USD"
"(CARBON)

Carboncoin
(CARBON)","0.000227
USD"
"(ATOM)

Atomic Coin
(ATOM)","0.024526
USD"
"(OFF)

Cthulhu Offerings
(OFF)","0.071925
USD"
"(EQT)

EquiTrader
(EQT)","0.332424
USD"
"(MAO)

Mao Zedong
(MAO)","0.054220
USD"
"(NRO)

Neuro
(NRO)","0.003984
USD"
"(MBRS)

Embers
(MBRS)","0.067720
USD"
"(TRDT)

Trident Group
(TRDT)","0.399015
USD"
"($$$)

Money
($$$)","0.004094
USD"
"(MAR)

Marijuanacoin
(MAR)","0.112534
USD"
"(ADZ)

Adzcoin
(ADZ)","0.075825
USD"
"(COAL)

BitCoal
(COAL)","0.074557
USD"
"(FNC)

FinCoin
(FNC)","0.025955
USD"
"(KRONE)

Kronecoin
(KRONE)","0.030651
USD"
"(FYN)

FundYourselfNow
(FYN)","3.87
USD"
"(ADCN)

Asiadigicoin
(ADCN)","0.006750
USD"
"(DIBC)

DIBCOIN
(DIBC)","0.066832
USD"
"(ZEPH)

Zephyr
(ZEPH)","0.026109
USD"
"(BAS)

BitAsean
(BAS)","0.032938
USD"
"(XIOS)

Xios
(XIOS)","0.149352
USD"
"(SFC)

Solarflarecoin
(SFC)","0.010609
USD"
"(42)

42-coin
(42)","78465.50
USD"
"(BITGOLD)

bitGold
(BITGOLD)","1639.76
USD"
"(QTL)

Quatloo
(QTL)","0.040942
USD"
"(YOC)

Yocoin
(YOC)","0.029613
USD"
"(BENJI)

BenjiRolls
(BENJI)","0.008551
USD"
"(ASAFE2)

AllSafe
(ASAFE2)","0.037689
USD"
"(CBX)

Crypto Bullion
(CBX)","3.23
USD"
"(MAY)

Theresa May Coin
(MAY)","0.004517
USD"
"(CXT)

Coinonat
(CXT)","0.016697
USD"
"(GCC)

TheGCCcoin
(GCC)","0.005533
USD"
"(MST)

MustangCoin
(MST)","0.489327
USD"
"(ICE)

iDice
(ICE)","0.087551
USD"
"(IMX)

Impact
(IMX)","0.002766
USD"
"(MZC)

MAZA
(MZC)","0.002988
USD"
"(SONG)

SongCoin
(SONG)","0.004205
USD"
"(TAJ)

TajCoin
(TAJ)","0.036437
USD"
"(REC)

Regalcoin
(REC)","0.239799
USD"
"(MSCN)

Master Swiscoin
(MSCN)","0.002805
USD"
"(BLN)

Bolenum
(BLN)","0.030204
USD"
"(DP)

DigitalPrice
(DP)","0.159651
USD"
"(MILO)

MiloCoin
(MILO)","0.011536
USD"
"(ROOFS)

Roofs
(ROOFS)","0.002324
USD"
"(DCY)

Dinastycoin
(DCY)","0.001935
USD"
"(BOAT)

BOAT
(BOAT)","0.005533
USD"
"(BRIA)

BriaCoin
(BRIA)","0.429000
USD"
"(VIVO)

VIVO
(VIVO)","2.39
USD"
"(UET)

Useless Ethereum Token
(UET)","0.023527
USD"
"(HONEY)

Honey
(HONEY)","0.694078
USD"
"(LTCU)

LiteCoin Ultra
(LTCU)","0.093688
USD"
"(YTN)

YENTEN
(YTN)","0.078564
USD"
"(MOIN)

Moin
(MOIN)","0.377911
USD"
"(VPRC)

VapersCoin
(VPRC)","0.000112
USD"
"(SHDW)

Shadow Token
(SHDW)","0.042451
USD"
"(DAY)

Chronologic
(DAY)","4.40
USD"
"(CWXT)

CryptoWorldX Token
(CWXT)","0.001438
USD"
"(STARS)

StarCash Network
(STARS)","0.331959
USD"
"(ARC)

ArcticCoin
(ARC)","0.108767
USD"
"(ICON)

Iconic
(ICON)","0.486975
USD"
"(GEERT)

GeertCoin
(GEERT)","0.015375
USD"
"(STU)

bitJob
(STU)","0.055923
USD"
"(DRS)

Digital Rupees
(DRS)","0.000553
USD"
"(SLEVIN)

Slevin
(SLEVIN)","0.001217
USD"
"(GRE)

Greencoin
(GRE)","0.000707
USD"
"(XBTS)

Beatcoin
(XBTS)","0.184835
USD"
"(WOMEN)

WomenCoin
(WOMEN)","0.001677
USD"
"(CRM)

Cream
(CRM)","0.057186
USD"
"(ACP)

AnarchistsPrime
(ACP)","0.015380
USD"
"(REE)

ReeCoin
(REE)","0.000110
USD"
"(BTCS)

Bitcoin Scrypt
(BTCS)","0.153808
USD"
"(VOLT)

Bitvolt
(VOLT)","0.004315
USD"
"(ICOB)

ICOBID
(ICOB)","0.002548
USD"
"(EXN)

ExchangeN
(EXN)","0.011065
USD"
"(NOBL)

NobleCoin
(NOBL)","0.001107
USD"
"(RPC)

RonPaulCoin
(RPC)","0.288230
USD"
"(SDP)

SydPak
(SDP)","0.276190
USD"
"(RIYA)

Etheriya
(RIYA)","1.62
USD"
"(BIOS)

BiosCrypto
(BIOS)","0.002434
USD"
"(ERY)

Eryllium
(ERY)","0.046788
USD"
"(UNIFY)

Unify
(UNIFY)","0.142770
USD"
"(LNK)

Link Platform
(LNK)","154.87
USD"
"(EAGLE)

EagleCoin
(EAGLE)","0.119614
USD"
"(ULA)

Ulatech
(ULA)","0.199508
USD"
"(CDN)

Canada eCoin
(CDN)","0.025939
USD"
"(VRS)

Veros
(VRS)","0.000081
USD"
"(GTC)

Global Tour Coin
(GTC)","0.008299
USD"
"(ACC)

Accelerator Network
(ACC)","9.03
USD"
"(EVO)

Evotion
(EVO)","0.076391
USD"
"(CAB)

Cabbage
(CAB)","0.002877
USD"
"(LINX)

Linx
(LINX)","0.142501
USD"
"(CPN)

CompuCoin
(CPN)","0.012504
USD"
"(COUPE)

Coupecoin
(COUPE)","0.000111
USD"
"(ITT)

Intelligent Trading Tech
(ITT)","0.256540
USD"
"(NANOX)

Project-X
(NANOX)","298,763
USD"
"(ALTCOM)

SONO
(ALTCOM)","1.17
USD"
"(HTC)

HitCoin
(HTC)","0.000221
USD"
"(AERM)

Aerium
(AERM)","0.012018
USD"
"(CON)

PayCon
(CON)","0.009959
USD"
"(CDX)

Commodity Ad Network
(CDX)","0.074392
USD"
"(VLTC)

Vault Coin
(VLTC)","0.000551
USD"
"(EPY)

Emphy
(EPY)","0.312906
USD"
"(CACH)

CacheCoin
(CACH)","0.054515
USD"
"(EXRN)

EXRNchain
(EXRN)","0.000066
USD"
"(QBC)

Quebecoin
(QBC)","0.014828
USD"
"(TSTR)

Tristar Coin
(TSTR)","0.000996
USD"
"(PHO)

Photon
(PHO)","0.000111
USD"
"(ECO)

EcoCoin
(ECO)","0.196569
USD"
"(HMC)

HarmonyCoin
(HMC)","0.007755
USD"
"(XLC)

LeviarCoin
(XLC)","0.222745
USD"
"(AIB)

Advanced Internet Blocks
(AIB)","0.009469
USD"
"(XFT)

Footy Cash
(XFT)","0.520623
USD"
"(PRC)

PRCoin
(PRC)","0.000221
USD"
"(CNNC)

Cannation
(CNNC)","0.089270
USD"
"(DMB)

Digital Money Bits
(DMB)","0.006086
USD"
"(AU)

AurumCoin
(AU)","7.89
USD"
"(PAYX)

Paypex
(PAYX)","0.743601
USD"
"(FST)

Fastcoin
(FST)","0.014938
USD"
"(ALL)

Allion
(ALL)","0.035258
USD"
"(JINN)

Jinn
(JINN)","738.39
USD"
"(BRAT)

BROTHER
(BRAT)","0.001329
USD"
"(HXX)

Hexx
(HXX)","1.51
USD"
"(300)

300 Token
(300)","697.12
USD"
"(SXDT)

Spectre.ai Dividend Token
(SXDT)","0.518524
USD"
"(UNB)

UnbreakableCoin
(UNB)","1.00
USD"
"(CMT)

Comet
(CMT)","0.236566
USD"
"(GRID)

Grid+
(GRID)","1.06
USD"
"(MRT)

Miners' Reward Token
(MRT)","0.227545
USD"
"(XCRE)

Creatio
(XCRE)","0.009955
USD"
"(BCAP)

BCAP
(BCAP)","2.68
USD"
"(POP)

PopularCoin
(POP)","0.000664
USD"
"(FUZZ)

FuzzBalls
(FUZZ)","0.040868
USD"
"(INSN)

InsaneCoin
(INSN)","0.123169
USD"
"(PLC)

PlusCoin
(PLC)","0.004838
USD"
"(XCPO)

Copico
(XCPO)","0.140651
USD"
"(TGT)

Target Coin
(TGT)","0.021977
USD"
"(OFF)

Cthulhu Offerings
(OFF)","0.071925
USD"
"(CNT)

Centurion
(CNT)","0.029757
USD"
"(NRO)

Neuro
(NRO)","0.003984
USD"
"(ECASH)

Ethereum Cash
(ECASH)","0.154804
USD"
"(STAR)

Starbase
(STAR)","0.091554
USD"
"($$$)

Money
($$$)","0.004094
USD"
"(RNS)

Renos
(RNS)","0.065394
USD"
"(PGL)

Prospectors Gold
(PGL)","0.259222
USD"
"(MAR)

Marijuanacoin
(MAR)","0.112534
USD"
"(ABJ)

Abjcoin
(ABJ)","0.262605
USD"
"(ECOB)

Ecobit
(ECOB)","0.035349
USD"
"(KRONE)

Kronecoin
(KRONE)","0.030651
USD"
"(UNI)

Universe
(UNI)","0.134976
USD"
"(ADCN)

Asiadigicoin
(ADCN)","0.006750
USD"
"(HBT)

Hubii Network
(HBT)","1.10
USD"
"(SKIN)

SkinCoin
(SKIN)","0.023789
USD"
"(BAS)

BitAsean
(BAS)","0.032938
USD"
"(FLT)

FlutterCoin
(FLT)","0.004869
USD"
"(TCC)

The ChampCoin
(TCC)","0.074912
USD"
"(SFC)

Solarflarecoin
(SFC)","0.010609
USD"
"(XNN)

Xenon
(XNN)","0.023813
USD"
"(BENJI)

BenjiRolls
(BENJI)","0.008551
USD"
"(WAND)

WandX
(WAND)","0.165811
USD"
"(GMT)

Mercury Protocol
(GMT)","0.067285
USD"
"(MAY)

Theresa May Coin
(MAY)","0.004517
USD"
"(KBR)

Kubera Coin
(KBR)","0.017705
USD"
"(ASTRO)

Astro
(ASTRO)","2.84
USD"
"(CXT)

Coinonat
(CXT)","0.016697
USD"
"(MAC)

Machinecoin
(MAC)","0.098719
USD"
"(EVC)

EventChain
(EVC)","0.275194
USD"
"(ICE)

iDice
(ICE)","0.087551
USD"
"(XCN)

Cryptonite
(XCN)","0.005090
USD"
"(SONG)

SongCoin
(SONG)","0.004205
USD"
"(VTA)

Virtacoin
(VTA)","0.001623
USD"
"(UIS)

Unitus
(UIS)","0.042712
USD"
"(GRWI)

Growers International
(GRWI)","1.69
USD"
"(MSCN)

Master Swiscoin
(MSCN)","0.002805
USD"
"(REAL)

REAL
(REAL)","0.650516
USD"
"(MILO)

MiloCoin
(MILO)","0.011536
USD"
"(SKC)

Skeincoin
(SKC)","0.150710
USD"
"(SMART)

SmartBillions
(SMART)","0.795624
USD"
"(BOAT)

BOAT
(BOAT)","0.005533
USD"
"(FJC)

FujiCoin
(FJC)","0.001515
USD"
"(UET)

Useless Ethereum Token
(UET)","0.023527
USD"
"(BASH)

LuckChain
(BASH)","0.007746
USD"
"(EBET)

EthBet
(EBET)","0.231855
USD"
"(LTCU)

LiteCoin Ultra
(LTCU)","0.093688
USD"
"(VPRC)

VapersCoin
(VPRC)","0.000112
USD"
"(DAR)

Darcrus
(DAR)","0.327207
USD"
"(BTA)

Bata
(BTA)","0.377450
USD"
"(NKA)

IncaKoin
(NKA)","0.000332
USD"
"(FRST)

FirstCoin
(FRST)","1.03
USD"
"(CWXT)

CryptoWorldX Token
(CWXT)","0.001438
USD"
"(WTT)

Giga Watt Token
(WTT)","1.24
USD"
"(LCT)

LendConnect
(LCT)","0.878797
USD"
"(GEERT)

GeertCoin
(GEERT)","0.015375
USD"
"(ETBS)

Ethbits
(ETBS)","2.33
USD"
"(SLEVIN)

Slevin
(SLEVIN)","0.001217
USD"
"(LGD)

Legends Room
(LGD)","0.930949
USD"
"(V)

Version
(V)","0.006131
USD"
"(WOMEN)

WomenCoin
(WOMEN)","0.001677
USD"
"(BRO)

Bitradio
(BRO)","0.300633
USD"
"(KEK)

KekCoin
(KEK)","0.232040
USD"
"(VOLT)

Bitvolt
(VOLT)","0.004315
USD"
"(SUR)

Suretly
(SUR)","8.18
USD"
"(GIM)

Gimli
(GIM)","0.030287
USD"
"(ACP)

AnarchistsPrime
(ACP)","0.015380
USD"
"(ZENI)

Zennies
(ZENI)","0.001765
USD"
"(LEAF)

LeafCoin
(LEAF)","0.000111
USD"
"(EXN)

ExchangeN
(EXN)","0.011065
USD"
"(BIOS)

BiosCrypto
(BIOS)","0.002434
USD"
"(NET)

NetCoin
(NET)","0.002213
USD"
"(EMV)

Ethereum Movie Venture
(EMV)","0.349785
USD"
"(SDP)

SydPak
(SDP)","0.276190
USD"
"(ICOO)

ICO OpenLedger
(ICOO)","4.63
USD"
"(BYC)

Bytecent
(BYC)","0.847271
USD"
"(ULA)

Ulatech
(ULA)","0.199508
USD"
"(FIMK)

FIMKrypto
(FIMK)","0.003320
USD"
"(ZET)

Zetacoin
(ZET)","0.009952
USD"
"(VRS)

Veros
(VRS)","0.000081
USD"
"(WDC)

WorldCoin
(WDC)","0.016230
USD"
"(CAB)

Cabbage
(CAB)","0.002877
USD"
"(FUCK)

FuckToken
(FUCK)","0.031998
USD"
"(NDC)

NEVERDIE
(NDC)","0.046113
USD"
"(COUPE)

Coupecoin
(COUPE)","0.000111
USD"
"(ORB)

Orbitcoin
(ORB)","0.553376
USD"
"(MEC)

Megacoin
(MEC)","0.043767
USD"
"(NANOX)

Project-X
(NANOX)","298,763
USD"
"(SDC)

ShadowCash
(SDC)","0.257499
USD"
"(ELE)

Elementrem
(ELE)","0.061966
USD"
"(AERM)

Aerium
(AERM)","0.012018
USD"
"(HODL)

HOdlcoin
(HODL)","0.009959
USD"
"(STRC)

StarCredits
(STRC)","0.371756
USD"
"(VLTC)

Vault Coin
(VLTC)","0.000551
USD"
"(EXRN)

EXRNchain
(EXRN)","0.000066
USD"
"(METAL)

MetalCoin
(METAL)","0.021245
USD"
"(CCRB)

CryptoCarbon
(CCRB)","0.436455
USD"
"(TSTR)

Tristar Coin
(TSTR)","0.000996
USD"
"(INPAY)

InPay
(INPAY)","0.161111
USD"
"(ACE)

Ace
(ACE)","0.401924
USD"
"(HMC)

HarmonyCoin
(HMC)","0.007755
USD"
"(MBI)

Monster Byte
(MBI)","0.093882
USD"
"(ARI)

Aricoin
(ARI)","0.006639
USD"
"(PRC)

PRCoin
(PRC)","0.000221
USD"
"(SHORTY)

Shorty
(SHORTY)","0.015381
USD"
"(DMB)

Digital Money Bits
(DMB)","0.006086
USD"
"(FCN)

Fantomcoin
(FCN)","0.210241
USD"
"(PAYX)

Paypex
(PAYX)","0.743601
USD"
"(SIFT)

Smart Investment Fund Token
(SIFT)","2.03
USD"
"(JINN)

Jinn
(JINN)","738.39
USD"
"(UTC)

UltraCoin
(UTC)","0.033307
USD"
"(RUSTBITS)

Rustbits
(RUSTBITS)","0.041193
USD"
"(SXDT)

Spectre.ai Dividend Token
(SXDT)","0.518524
USD"
"(ROC)

Rasputin Online Coin
(ROC)","1.31
USD"
"(LANA)

LanaCoin
(LANA)","0.001735
USD"
"(GRID)

Grid+
(GRID)","1.06
USD"
"(OPC)

OP Coin
(OPC)","0.024774
USD"
"(I0C)

I0Coin
(I0C)","0.064511
USD"
"(BCAP)

BCAP
(BCAP)","2.68
USD"
"(ATS)

Authorship
(ATS)","0.018813
USD"
"(BITS)

Bitstar
(BITS)","0.058203
USD"
"(KLN)

Kolion
(KLN)","2.50
USD"
"(PLC)

PlusCoin
(PLC)","0.004838
USD"
"(SUPER)

SuperCoin
(SUPER)","0.027231
USD"
"(JET)

Jetcoin
(JET)","0.220036
USD"
"(TGT)

Target Coin
(TGT)","0.021977
USD"
"(ITI)

iTicoin
(ITI)","40.49
USD"
"(PIGGY)

Piggycoin
(PIGGY)","0.002989
USD"
"(STAR)

Starbase
(STAR)","0.091554
USD"
"(TROLL)

Trollcoin
(TROLL)","0.002104
USD"
"(CTX)

CarTaxi Token
(CTX)","0.024051
USD"
"(PGL)

Prospectors Gold
(PGL)","0.259222
USD"
"(USC)

Ultimate Secure Cash
(USC)","0.106688
USD"
"(GUN)

Guncoin
(GUN)","0.007192
USD"
"(ECOB)

Ecobit
(ECOB)","0.035349
USD"
"(HBN)

HoboNickels
(HBN)","0.016819
USD"
"(XPD)

PetroDollar
(XPD)","0.022719
USD"
"(HBT)

Hubii Network
(HBT)","1.10
USD"
"(BPC)

Bitpark Coin
(BPC)","0.014269
USD"
"(RUPX)

Rupaya
(RUPX)","0.204804
USD"
"(TCC)

The ChampCoin
(TCC)","0.074912
USD"
"(UNIC)

UniCoin
(UNIC)","0.348668
USD"
"(PIPL)

PiplCoin
(PIPL)","0.016702
USD"
"(XNN)

Xenon
(XNN)","0.023813
USD"
"(NIMFA)

Nimfamoney
(NIMFA)","2.18
USD"
"(ERA)

ERA
(ERA)","0.004921
USD"
"(GMT)

Mercury Protocol
(GMT)","0.067285
USD"
"(ASTRO)

Astro
(ASTRO)","2.84
USD"
"(TRI)

Triangles
(TRI)","9.41
USD"
"(SMC)

SmartCoin
(SMC)","0.058563
USD"
"(EVC)

EventChain
(EVC)","0.275194
USD"
"(WGO)

WavesGo
(WGO)","0.102440
USD"
"(KOBO)

Kobocoin
(KOBO)","0.056735
USD"
"(TALK)

BTCtalkcoin
(TALK)","0.014938
USD"
"(VTA)

Virtacoin
(VTA)","0.001623
USD"
"(REAL)

REAL
(REAL)","0.650516
USD"
"(BBP)

BiblePay
(BBP)","0.003329
USD"
"(BTWTY)

Bit20
(BTWTY)","897,624
USD"
"(TTC)

TittieCoin
(TTC)","0.001104
USD"
"(SMART)

SmartBillions
(SMART)","0.795624
USD"
"(BITZ)

Bitz
(BITZ)","0.452461
USD"
"(HPC)

Happycoin
(HPC)","0.103871
USD"
"(BASH)

LuckChain
(BASH)","0.007746
USD"
"(TSE)

Tattoocoin (Standard Edition)
(TSE)","0.009848
USD"
"(RLT)

RouletteToken
(RLT)","0.137778
USD"
"(DAR)

Darcrus
(DAR)","0.327207
USD"
"(FUNC)

FUNCoin
(FUNC)","0.156891
USD"
"(STN)

Steneum Coin
(STN)","0.626182
USD"
"(NKA)

IncaKoin
(NKA)","0.000332
USD"
"(AMMO)

Ammo Reloaded
(AMMO)","0.010291
USD"
"(BTB)

BitBar
(BTB)","37.52
USD"
"(WTT)

Giga Watt Token
(WTT)","1.24
USD"
"(8BIT)

8Bit
(8BIT)","0.537423
USD"
"(ETG)

Ethereum Gold
(ETG)","0.111714
USD"
"(ETBS)

Ethbits
(ETBS)","2.33
USD"
"(LOG)

Woodcoin
(LOG)","0.165980
USD"
"(BTCR)

Bitcurrency
(BTCR)","0.004647
USD"
"(V)

Version
(V)","0.006131
USD"
"(DGC)

Digitalcoin
(DGC)","0.046955
USD"
"(SIGT)

Signatum
(SIGT)","0.007082
USD"
"(KEK)

KekCoin
(KEK)","0.232040
USD"
"(HAL)

Halcyon
(HAL)","0.228499
USD"
"(MOTO)

Motocoin
(MOTO)","0.036200
USD"
"(GIM)

Gimli
(GIM)","0.030287
USD"
"(EL)

Elcoin
(EL)","0.112556
USD"
"(PR)

Prototanium
(PR)","3.69
USD"
"(LEAF)

LeafCoin
(LEAF)","0.000111
USD"
"(EMV)

Ethereum Movie Venture
(EMV)","0.349785
USD"
"(AMBER)

AmberCoin
(AMBER)","0.016487
USD"
"(VISIO)

Visio
(VISIO)","0.024585
USD"
"(VAL)

Valorbit
(VAL)","0.000111
USD"
"(TIT)

Titcoin
(TIT)","0.025059
USD"
"(ICOO)

ICO OpenLedger
(ICOO)","4.63
USD"
"(DSH)

Dashcoin
(DSH)","0.037268
USD"
"(BTCRED)

Bitcoin Red
(BTCRED)","0.060100
USD"
"(FIMK)

FIMKrypto
(FIMK)","0.003320
USD"
"(HBC)

HomeBlockCoin
(HBC)","0.240397
USD"
"(FLY)

Flycoin
(FLY)","3.01
USD"
"(WDC)

WorldCoin
(WDC)","0.016230
USD"
"(TROLL)

Trollcoin
(TROLL)","0.002104
USD"
"(NDC)

NEVERDIE
(NDC)","0.046113
USD"
"(NTO)

Fujinto
(NTO)","0.008934
USD"
"(RKC)

Royal Kingdom Coin
(RKC)","0.447967
USD"
"(EVIL)

Evil Coin
(EVIL)","0.027697
USD"
"(ORB)

Orbitcoin
(ORB)","0.553376
USD"
"(SCORE)

Scorecoin
(SCORE)","0.028567
USD"
"(TRK)

Truckcoin
(TRK)","0.003320
USD"
"(SDC)

ShadowCash
(SDC)","0.257499
USD"
"(EBCH)

eBitcoinCash
(EBCH)","0.127251
USD"
"(BLOCKPAY)

BlockPay
(BLOCKPAY)","0.102331
USD"
"(STRC)

StarCredits
(STRC)","0.371756
USD"
"(XGR)

GoldReserve
(XGR)","0.032089
USD"
"(ERC20)

ERC20
(ERC20)","0.000848
USD"
"(BXT)

BitTokens
(BXT)","2.01
USD"
"(METAL)

MetalCoin
(METAL)","0.021245
USD"
"(BITBTC)

bitBTC
(BITBTC)","12869.50
USD"
"(ARCO)

AquariusCoin
(ARCO)","0.332316
USD"
"(INPAY)

InPay
(INPAY)","0.161111
USD"
"(SCT)

Soma
(SCT)","0.285042
USD"
"(CV2)

Colossuscoin V2
(CV2)","0.000221
USD"
"(MBI)

Monster Byte
(MBI)","0.093882
USD"
"(GRIM)

Grimcoin
(GRIM)","0.017359
USD"
"(XRA)

Ratecoin
(XRA)","0.004322
USD"
"(SHORTY)

Shorty
(SHORTY)","0.015381
USD"
"(MAX)

MaxCoin
(MAX)","0.018811
USD"
"(SIFT)

Smart Investment Fund Token
(SIFT)","2.03
USD"
"(GLC)

GlobalCoin
(GLC)","0.007967
USD"
"(CJ)

Cryptojacks
(CJ)","0.002871
USD"
"(RUSTBITS)

Rustbits
(RUSTBITS)","0.041193
USD"
"(VOT)

VoteCoin
(VOT)","0.030850
USD"
"(ROC)

Rasputin Online Coin
(ROC)","1.31
USD"
"(CPC)

Capricoin
(CPC)","0.570832
USD"
"(CCO)

Ccore
(CCO)","0.420177
USD"
"(I0C)

I0Coin
(I0C)","0.064511
USD"
"(NYAN)

Nyancoin
(NYAN)","0.003541
USD"
"(BITS)

Bitstar
(BITS)","0.058203
USD"
"(B@)

Bankcoin
(B@)","0.048678
USD"
"(SUPER)

SuperCoin
(SUPER)","0.027231
USD"
"(MARS)

Marscoin
(MARS)","0.017705
USD"
"(Q2C)

QubitCoin
(Q2C)","0.004537
USD"
"(VC)

VirtualCoin
(VC)","0.048577
USD"
"(AMS)

AmsterdamCoin
(AMS)","0.022424
USD"
"(ITI)

iTicoin
(ITI)","40.49
USD"
"(J)

Joincoin
(J)","0.150599
USD"
"(USC)

Ultimate Secure Cash
(USC)","0.106688
USD"
"(TRUMP)

TrumpCoin
(TRUMP)","0.167823
USD"
"(XRE)

RevolverCoin
(XRE)","0.020250
USD"
"(HBN)

HoboNickels
(HBN)","0.016819
USD"
"(CFT)

CryptoForecast
(CFT)","0.024344
USD"
"(BPC)

Bitpark Coin
(BPC)","0.014269
USD"
"(C2)

Coin2.1
(C2)","0.005754
USD"
"(MAD)

SatoshiMadness
(MAD)","0.000221
USD"
"(GAIA)

GAIA
(GAIA)","0.045921
USD"
"(UNIC)

UniCoin
(UNIC)","0.348668
USD"
"(DRXNE)

DROXNE
(DRXNE)","0.016377
USD"
"(BITSILVER)

bitSilver
(BITSILVER)","20.01
USD"
"(TRI)

Triangles
(TRI)","9.41
USD"
"(PAK)

Pakcoin
(PAK)","0.021876
USD"
"(611)

SixEleven
(611)","0.984813
USD"
"(NIMFA)

Nimfamoney
(NIMFA)","2.18
USD"
"(BRIT)

BritCoin
(BRIT)","0.051235
USD"
"(TALK)

BTCtalkcoin
(TALK)","0.014938
USD"
"(DLC)

Dollarcoin
(DLC)","0.047028
USD"
"(VIDZ)

PureVidz
(VIDZ)","0.008716
USD"
"(PX)

PX
(PX)","0.004315
USD"
"(WGO)

WavesGo
(WGO)","0.102440
USD"
"(SRC)

SecureCoin
(SRC)","0.126127
USD"
"(WAY)

WayGuide
(WAY)","0.004205
USD"
"(BTWTY)

Bit20
(BTWTY)","897,624
USD"
"(CYP)

Cypher
(CYP)","0.061523
USD"
"(XPTX)

PlatinumBAR
(XPTX)","1.85
USD"
"(BITZ)

Bitz
(BITZ)","0.452461
USD"
"(YEL)

Yellow Token
(YEL)","0.032672
USD"
"(DFS)

DFSCoin
(DFS)","0.062668
USD"
"(TSE)

Tattoocoin (Standard Edition)
(TSE)","0.009848
USD"
"(BUMBA)

BumbaCoin
(BUMBA)","0.015933
USD"
"(FC2)

FuelCoin
(FC2)","0.010401
USD"
"(FUNC)

FUNCoin
(FUNC)","0.156891
USD"
"(BTSR)

BTSR
(BTSR)","0.108509
USD"
"(RBT)

Rimbit
(RBT)","0.005202
USD"
"(AMMO)

Ammo Reloaded
(AMMO)","0.010291
USD"
"(CAT)

Catcoin
(CAT)","0.055548
USD"
"(FRC)

Freicoin
(FRC)","0.011397
USD"
"(BLC)

Blakecoin
(BLC)","0.067499
USD"
"(8BIT)

8Bit
(8BIT)","0.537423
USD"
"(BTCR)

Bitcurrency
(BTCR)","0.004647
USD"
"(IMS)

Independent Money System
(IMS)","0.062495
USD"
"(BLZ)

BlazeCoin
(BLZ)","0.001660
USD"
"(SIGT)

Signatum
(SIGT)","0.007082
USD"
"(SPACE)

SpaceCoin
(SPACE)","0.015274
USD"
"(MOTO)

Motocoin
(MOTO)","0.036200
USD"
"(XBL)

Billionaire Token
(XBL)","0.308857
USD"
"(EREAL)

eREAL
(EREAL)","0.004282
USD"
"(PR)

Prototanium
(PR)","3.69
USD"
"(NETKO)

Netko
(NETKO)","0.204111
USD"
"(SPEX)

SproutsExtreme
(SPEX)","0.000111
USD"
"(AMBER)

AmberCoin
(AMBER)","0.016487
USD"
"(MRJA)

GanjaCoin
(MRJA)","0.221085
USD"
"(VAL)

Valorbit
(VAL)","0.000111
USD"
"(XVP)

Virtacoinplus
(XVP)","0.028563
USD"
"(DEM)

Deutsche eMark
(DEM)","0.028089
USD"
"(NTWK)

Network Token
(NTWK)","0.025172
USD"
"(DSH)

Dashcoin
(DSH)","0.037268
USD"
